delta,delta_conf,S1,S1_conf,names,var,lake,model
0.03896875776801948,0.01189653793617434,0.005799325835277203,0.008288215374496649,fetch_lk,rmse,Okauchee,FLake
0.03223184003577336,0.011144042172039556,0.004706754480136034,0.0067899521010939025,depth_bs_lk,rmse,Okauchee,FLake
0.29128728262041564,0.016667986439443495,0.46750867068712176,0.030995701377963366,Kw,r,Okauchee,FLake
0.22660724979244826,0.01648133749552942,0.378026965235365,0.029878486161181758,wind_speed,r,Okauchee,FLake
0.09285500946855052,0.013078132552149527,0.06004141335692949,0.015580833625915672,swr,r,Okauchee,FLake
0.04046277546840492,0.01466874366462178,0.006347467359840632,0.00926041740120256,fetch_lk,r,Okauchee,FLake
0.03577763471285916,0.01188044657557528,0.006924983607931172,0.009280173437748862,c_relax_C,r,Okauchee,FLake
0.028220449814778104,0.011531668893369236,0.0045690413999865875,0.007173320217778736,depth_bs_lk,r,Okauchee,FLake
0.2745042175055012,0.01339577174513172,0.22837342437994454,0.03606204519817541,swr,nse,Okauchee,FLake
0.2588021347052075,0.01678404781410639,0.3865028142371354,0.027300812047238714,wind_speed,nse,Okauchee,FLake
0.13695302341215362,0.012722384546313545,0.1532850725746287,0.026331079110126346,Kw,nse,Okauchee,FLake
0.04077727459378723,0.012584822114082858,0.006781542698740844,0.008648784855764816,c_relax_C,nse,Okauchee,FLake
0.04070888367404643,0.011942559892647428,0.005328094636557711,0.00975738883322057,fetch_lk,nse,Okauchee,FLake
0.03370648248042854,0.010666499370141781,0.005212757331132647,0.007964759007820886,depth_bs_lk,nse,Okauchee,FLake
0.4179215517401981,0.011540435408351825,0.6876267658162099,0.01738627252451104,swr,bias,Okauchee,FLake
0.19569070519629667,0.013558169704487325,0.3044546333692169,0.032894645950892476,wind_speed,bias,Okauchee,FLake
0.03706846193383035,0.01238369377749144,0.006954870536344289,0.007062602015660893,Kw,bias,Okauchee,FLake
0.03630185995486295,0.01316252801532022,0.005587787624590903,0.010097595310305085,fetch_lk,bias,Okauchee,FLake
0.02634002828452983,0.011513425775832632,0.00831401401383182,0.007906699453342792,depth_bs_lk,bias,Okauchee,FLake
0.020952164697917323,0.010049390482788903,0.005145078081270882,0.00806129924423145,c_relax_C,bias,Okauchee,FLake
0.28007058573471616,0.01440354064338965,0.21564560738911856,0.030226553681966226,swr,mae,Okauchee,FLake
0.19665532830070187,0.016776607643913304,0.25266677975150625,0.028073583734694374,Kw,mae,Okauchee,FLake
0.1728653946731279,0.013747990947121157,0.21670858515509686,0.029515074529626643,wind_speed,mae,Okauchee,FLake
0.03511608358493072,0.011389089691880697,0.0070647584486528145,0.008288710118649907,c_relax_C,mae,Okauchee,FLake
0.029443304756592667,0.011452242727618208,0.004736353360552594,0.007838985393408104,fetch_lk,mae,Okauchee,FLake
0.028610450730521122,0.012023395941550122,0.00453381364712024,0.006929347700331107,depth_bs_lk,mae,Okauchee,FLake
0.25527046366290856,0.01684534007127646,0.3550209795868222,0.0311255865495878,swr,rmse,Okauchee,GLM
0.24567015891892185,0.015824963484640808,0.3329593274637667,0.0328047230036931,wind_speed,rmse,Okauchee,GLM
0.08772258787355111,0.01391264552534844,0.0879566721091167,0.023547463515356113,Kw,rmse,Okauchee,GLM
0.03466142221981165,0.01221818543007084,0.004013942960366325,0.008000587217904429,mixing.coef_mix_hyp,rmse,Okauchee,GLM
0.029436887360251643,0.010938804132170783,0.005304737540153841,0.007855102466093462,mixing.coef_mix_conv,rmse,Okauchee,GLM
0.026717758922565102,0.011460628472325164,0.005625084818809367,0.006539690299819976,mixing.coef_mix_turb,rmse,Okauchee,GLM
0.39674124559022905,0.01685906482068494,0.700295027714146,0.02507235157038117,wind_speed,r,Okauchee,GLM
0.11756694834183716,0.011691616307739721,0.11733310458523684,0.025979775876116523,Kw,r,Okauchee,GLM
0.08194671703796445,0.009125118137665339,0.011017641691926976,0.009377598753159367,swr,r,Okauchee,GLM
0.06936321639685582,0.01060691969639743,0.00879331411428581,0.010471801563438203,mixing.coef_mix_hyp,r,Okauchee,GLM
0.061941752704525115,0.008188138883361578,0.0071802818025475815,0.009421741465419107,mixing.coef_mix_conv,r,Okauchee,GLM
0.060142647161328285,0.0074921654980899255,0.0042042789638605735,0.006979852936974762,mixing.coef_mix_turb,r,Okauchee,GLM
0.2512989595358654,0.014242823673470621,0.3531879033115842,0.03149786513026514,swr,nse,Okauchee,GLM
0.2370202013440757,0.014079938179486393,0.3116860829294467,0.03472808854418549,wind_speed,nse,Okauchee,GLM
0.08953780175205615,0.014749003572960157,0.08448097762626894,0.02364255059791436,Kw,nse,Okauchee,GLM
0.04092373637268141,0.010432183508270385,0.0030483945268645765,0.007222245791393819,mixing.coef_mix_hyp,nse,Okauchee,GLM
0.03940318224344628,0.010396787571367175,0.004907920244109268,0.008612593141397253,mixing.coef_mix_conv,nse,Okauchee,GLM
0.03635148357045608,0.011042330798325199,0.0062835844879311695,0.007680066940172443,mixing.coef_mix_turb,nse,Okauchee,GLM
0.5261669531455874,0.011717553284923712,0.8289142263541325,0.010846089968704736,swr,bias,Okauchee,GLM
0.08673906635603723,0.015615408745758959,0.07796711191836235,0.023211040942201017,wind_speed,bias,Okauchee,GLM
0.08394153609216472,0.013761040070343051,0.06293322545762269,0.020126440400795774,Kw,bias,Okauchee,GLM
0.04087231126749725,0.013077355123457552,0.008198183244809561,0.011181504400574907,mixing.coef_mix_turb,bias,Okauchee,GLM
0.03727600320331743,0.0123526783599705,0.004273811783236256,0.007705524433619076,mixing.coef_mix_hyp,bias,Okauchee,GLM
0.03084003370325532,0.013058116113514269,0.006547644474854662,0.00810599210988781,mixing.coef_mix_conv,bias,Okauchee,GLM
0.28901036576599054,0.01604766411318513,0.463165552992948,0.03231403781750511,wind_speed,mae,Okauchee,GLM
0.21797653781565304,0.015004952212497796,0.2554792791891611,0.03112401986932474,swr,mae,Okauchee,GLM
0.06076623920060523,0.01301650987096192,0.05100040578776126,0.02073879106917873,Kw,mae,Okauchee,GLM
0.028625853364429625,0.010851416160746844,0.00552018497442471,0.008300028117582618,mixing.coef_mix_hyp,mae,Okauchee,GLM
0.027927652864696912,0.012229068640658293,0.005444626604148745,0.009788646045412581,mixing.coef_mix_conv,mae,Okauchee,GLM
0.02025224541637621,0.011164785950286383,0.003689364376567588,0.005788346495360607,mixing.coef_mix_turb,mae,Okauchee,GLM
0.43776456013443366,0.02063895079370725,0.8049165774361939,0.016172184981553643,turb_param.k_min,rmse,Okauchee,GOTM
0.26037099556207294,0.01332930344549173,0.08093376735621703,0.023176126082708897,swr,rmse,Okauchee,GOTM
0.03957312076531105,0.010979719689132176,0.012067856130190046,0.011662329124483945,wind_speed,rmse,Okauchee,GOTM
0.038504207783780504,0.010381968240920615,0.00629924598184563,0.008878753882730045,turb_param.const_num,rmse,Okauchee,GOTM
0.031753542789342316,0.01266480769666575,0.004631697848873984,0.007743143911617351,bottom.h0b,rmse,Okauchee,GOTM
0.028677474302502563,0.012085119244973333,0.005140219378466993,0.007279410530733741,Kw,rmse,Okauchee,GOTM
0.6428916474490126,0.013677877213573398,0.9710730184423829,0.00229887765273073,turb_param.k_min,r,Okauchee,GOTM
0.0851541440617725,0.007809816020275297,0.013607601600204867,0.01085197945246461,wind_speed,r,Okauchee,GOTM
0.08278764588759767,0.006658769197255396,0.005391548464569496,0.0072675717843874174,Kw,r,Okauchee,GOTM
0.08216236227331114,0.006742277707337966,0.008192781791918584,0.009674909415243564,turb_param.const_num,r,Okauchee,GOTM
0.08185606226654682,0.007042002578561995,0.015568435833462362,0.012023275604845304,swr,r,Okauchee,GOTM
0.0776489486256848,0.007551745765573814,0.005394268382152059,0.00804951039472096,bottom.h0b,r,Okauchee,GOTM
0.4390553773284234,0.01914939900842492,0.8616966667929846,0.010869533306392112,turb_param.k_min,nse,Okauchee,GOTM
0.20597005330356144,0.014614847917068286,0.042171367102162544,0.01864981689653592,swr,nse,Okauchee,GOTM
0.05263295973097725,0.008596980592251283,0.009574837076849738,0.011355563751515285,wind_speed,nse,Okauchee,GOTM
0.04992765637198403,0.00958318875259172,0.007554070734637972,0.009341408746258276,turb_param.const_num,nse,Okauchee,GOTM
0.047666876952415234,0.00993972203700994,0.004644929053694307,0.006604630121967343,bottom.h0b,nse,Okauchee,GOTM
0.04078656851932741,0.007991298480732338,0.005125717292448667,0.007792216377025442,Kw,nse,Okauchee,GOTM
0.38540911544441314,0.014712938228018387,0.6846957395409411,0.020782329213651543,turb_param.k_min,bias,Okauchee,GOTM
0.2026095022950427,0.013677467798584747,0.2846197858071589,0.031029182354973622,swr,bias,Okauchee,GOTM
0.05699411178392251,0.013232754846592974,0.02831413613983862,0.016039148141563406,wind_speed,bias,Okauchee,GOTM
0.04263100083110657,0.01080112084399392,0.01093617356548274,0.009740200645245832,Kw,bias,Okauchee,GOTM
0.03459223769737821,0.01215296086229085,0.01030147918473274,0.00957268229855604,turb_param.const_num,bias,Okauchee,GOTM
0.020708222840365758,0.012247866968017499,0.0038884019195524365,0.008394762696484735,bottom.h0b,bias,Okauchee,GOTM
0.46199418177329166,0.01996353953384752,0.829352400144068,0.015551674276945437,turb_param.k_min,mae,Okauchee,GOTM
0.21755956963429182,0.01293579729630321,0.08539977484590973,0.02233090803576672,swr,mae,Okauchee,GOTM
0.04708019425934928,0.012514646595696496,0.017905766063431784,0.016960312593810357,wind_speed,mae,Okauchee,GOTM
0.037559143378230055,0.011335049079896346,0.006152410638199153,0.009825221522228885,turb_param.const_num,mae,Okauchee,GOTM
0.033811781264953204,0.010829443473776285,0.004828626643503611,0.00847177076116289,bottom.h0b,mae,Okauchee,GOTM
0.028131486301506085,0.009950977863385372,0.0044833472763452595,0.007333225000268732,Kw,mae,Okauchee,GOTM
0.262607622764707,0.01862508989082632,0.5384276128443543,0.036140038121006975,wind_speed,rmse,Okauchee,Simstrat
0.22329849575956875,0.0141074989118654,0.2503306879503936,0.030635871112023542,swr,rmse,Okauchee,Simstrat
0.09461554750901648,0.013972330096718447,0.07133096229180327,0.02285146927591903,Kw,rmse,Okauchee,Simstrat
0.07248484014226128,0.011600446125497758,0.029861064714140694,0.014189351831708294,a_seiche,rmse,Okauchee,Simstrat
0.057480715103833686,0.012278374019160352,0.018588230024016977,0.013733084646592328,cd,rmse,Okauchee,Simstrat
0.04332679329973582,0.009111362353245441,0.004745243020753876,0.006628520500483396,hgeo,rmse,Okauchee,Simstrat
0.42247068436138024,0.016747116013551187,0.7651837704810678,0.02189840110344591,wind_speed,r,Okauchee,Simstrat
0.10397560662584261,0.01196855894642767,0.09699976272062191,0.024868244154698703,Kw,r,Okauchee,Simstrat
0.08599068068526147,0.010146439727670974,0.03703753649107943,0.015315130570474813,a_seiche,r,Okauchee,Simstrat
0.08286487903199174,0.009561174042539113,0.017944660670650148,0.012134064628435191,cd,r,Okauchee,Simstrat
0.07046313197081391,0.00709667548684158,0.0035806671025503294,0.006385087022344076,swr,r,Okauchee,Simstrat
0.06918533265052697,0.007644406351377436,0.0063107116923039625,0.008051501563445437,hgeo,r,Okauchee,Simstrat
0.2572698428789264,0.015524056682433476,0.5418619322667779,0.0325681556567124,wind_speed,nse,Okauchee,Simstrat
0.18299054231084205,0.01630952350716157,0.20435920401265348,0.03204387197271458,swr,nse,Okauchee,Simstrat
0.09888476026654708,0.013956131420369588,0.06508836189748146,0.020158695870543503,Kw,nse,Okauchee,Simstrat
0.07989989670420017,0.012733639378379484,0.036257414082114275,0.017103240031500815,a_seiche,nse,Okauchee,Simstrat
0.06208313233444132,0.009513796385923153,0.021100254232302933,0.01084162922496907,cd,nse,Okauchee,Simstrat
0.054159719624834256,0.008712955667335088,0.004984574466036348,0.00843650683312262,hgeo,nse,Okauchee,Simstrat
0.2738206227301043,0.019604830909733906,0.45464839319104317,0.03122104603732257,swr,bias,Okauchee,Simstrat
0.2318327742322438,0.014300384473364685,0.41164690763184053,0.03308165977145151,wind_speed,bias,Okauchee,Simstrat
0.09183629691238729,0.015340928358753158,0.06430961250062656,0.022249459052560178,Kw,bias,Okauchee,Simstrat
0.052445403542189316,0.013088994176166949,0.02109419121000418,0.012246428529944887,a_seiche,bias,Okauchee,Simstrat
0.04777026337935087,0.012026358592917423,0.012956340175426469,0.009831999915791518,cd,bias,Okauchee,Simstrat
0.026310777509295877,0.011151204153487786,0.0027116735580651704,0.0063385505712645175,hgeo,bias,Okauchee,Simstrat
0.3386301191256303,0.01766580707163173,0.6681888632293821,0.026057687583136268,wind_speed,mae,Okauchee,Simstrat
0.14940762570888608,0.01284357286525758,0.12429872268131524,0.02577828504769727,swr,mae,Okauchee,Simstrat
0.08346011337370919,0.013200023955380526,0.03450340809324191,0.01527437256707345,a_seiche,mae,Okauchee,Simstrat
0.06684171257168357,0.010505020881158898,0.037276859738423145,0.015895158852043983,Kw,mae,Okauchee,Simstrat
0.06170486711107335,0.011542543931131391,0.020787088819252286,0.01187346817732535,cd,mae,Okauchee,Simstrat
0.050321375881492936,0.009231485915048916,0.006012552176756975,0.008358278859674901,hgeo,mae,Okauchee,Simstrat
0.265853025125855,0.013634586370882197,0.36815606797677447,0.03030396665656526,swr,rmse,Paajarvi,FLake
0.0946594722542747,0.011928561964556786,0.04916076568627759,0.021665972299824927,wind_speed,rmse,Paajarvi,FLake
0.046215314026883184,0.010208679792202155,0.006437103030942981,0.007597407022091493,c_relax_C,rmse,Paajarvi,FLake
0.046111363163136396,0.00798358342853536,0.004874425736683981,0.007572304257666681,Kw,rmse,Paajarvi,FLake
0.04569405233102383,0.009469241784544957,0.006935826735110047,0.00822147655462543,depth_bs_lk,rmse,Paajarvi,FLake
0.04424463218440716,0.010407282559748597,0.0033767479059987485,0.00723153131450382,fetch_lk,rmse,Paajarvi,FLake
0.31460357165631114,0.016505792411078024,0.5745825504173991,0.03007340418815625,swr,r,Paajarvi,FLake
0.296875112779674,0.014259392249203329,0.26962155227754875,0.04336453321987631,wind_speed,r,Paajarvi,FLake
0.059103430807000416,0.012548490370190438,0.008458424089056088,0.008486325411983641,Kw,r,Paajarvi,FLake
0.05412608478725428,0.009521829424206147,0.0071310580573247274,0.008608003046714382,depth_bs_lk,r,Paajarvi,FLake
0.04333072795040013,0.00930682827860267,0.0044043934981019125,0.007033424886916242,fetch_lk,r,Paajarvi,FLake
0.034627099232266895,0.01003803174670622,0.0015257525644318897,0.006127223886320446,c_relax_C,r,Paajarvi,FLake
0.2679154603193122,0.013105379442386256,0.364650258674589,0.03181904033993402,swr,nse,Paajarvi,FLake
0.09558695908611137,0.012208582664359136,0.04933872508285991,0.020817478219380754,wind_speed,nse,Paajarvi,FLake
0.051881190685106146,0.009449944643886436,0.0044960923550717655,0.007735404155295523,Kw,nse,Paajarvi,FLake
0.051361453944580714,0.007758025940635075,0.00608208716472458,0.008844546349437016,c_relax_C,nse,Paajarvi,FLake
0.051320338153861986,0.00962071552559945,0.0072325892109827246,0.008376598772630138,depth_bs_lk,nse,Paajarvi,FLake
0.05130686070673078,0.00832672811910452,0.0034357157211002075,0.00743716965815551,fetch_lk,nse,Paajarvi,FLake
0.35293782780863403,0.012929098176919817,0.6014123271225035,0.021449907584105466,swr,bias,Paajarvi,FLake
0.2332201841849601,0.014879244139352543,0.3702406799307902,0.0312468920110522,wind_speed,bias,Paajarvi,FLake
0.036377658739001055,0.01121749939456576,0.012580385206690178,0.011414054542241248,Kw,bias,Paajarvi,FLake
0.031159602929534284,0.012242782101716029,0.011166896731855917,0.009467066374134013,c_relax_C,bias,Paajarvi,FLake
0.02504118604272863,0.0109954747285951,0.0024115378671155777,0.0069153066873623575,depth_bs_lk,bias,Paajarvi,FLake
0.02119806500789788,0.010414998736471379,0.0029888650707883247,0.006024390680874444,fetch_lk,bias,Paajarvi,FLake
0.26801392700230325,0.012291442458639482,0.2870368336316082,0.03493960603124872,swr,mae,Paajarvi,FLake
0.11898238614080879,0.013949174764221271,0.12452105134704415,0.02749976650882524,wind_speed,mae,Paajarvi,FLake
0.044442641879248374,0.010122186686222282,0.00662815261339208,0.00837048914190946,Kw,mae,Paajarvi,FLake
0.0431692272746763,0.009616563026442709,0.0036606689334729714,0.007105120494369575,fetch_lk,mae,Paajarvi,FLake
0.04187189079976366,0.00849721434713658,0.005381647058215805,0.007811458324548913,depth_bs_lk,mae,Paajarvi,FLake
0.04135293892566137,0.008681473896221502,0.0058456725511712125,0.009119524143267346,c_relax_C,mae,Paajarvi,FLake
0.5706981199523142,0.014750979067281362,0.9174209585346724,0.00682115541140375,wind_speed,rmse,Paajarvi,GLM
0.09362557172724807,0.008482907258994848,0.011906770733924528,0.009726571465377786,swr,rmse,Paajarvi,GLM
0.0712210721748826,0.00674977050809141,0.007313480294848597,0.00943540928877555,Kw,rmse,Paajarvi,GLM
0.06690611375906394,0.0081967000990531,0.004810714914469821,0.007181924005761063,mixing.coef_mix_turb,rmse,Paajarvi,GLM
0.06531349832796807,0.009596509048173807,0.006969000314062888,0.010901359563839407,mixing.coef_mix_hyp,rmse,Paajarvi,GLM
0.06165272180045459,0.005861604453164568,0.002098001711563535,0.006194171755838152,mixing.coef_mix_conv,rmse,Paajarvi,GLM
0.5253512475487705,0.015398885245375285,0.9095740417692016,0.00680417939795407,wind_speed,r,Paajarvi,GLM
0.08825730635464268,0.008154538688389227,0.013484242195976702,0.011569475177902248,Kw,r,Paajarvi,GLM
0.07313576922191097,0.007428180617514593,0.005284763118790831,0.008844899675629478,swr,r,Paajarvi,GLM
0.06874984640565465,0.0070785503014306195,0.004684350746893056,0.008287571859627677,mixing.coef_mix_turb,r,Paajarvi,GLM
0.06669925618430261,0.00760898489105091,0.007071204256754331,0.008789625330225712,mixing.coef_mix_hyp,r,Paajarvi,GLM
0.06466885286382115,0.005988204865431499,0.002897707865732241,0.006101898981093115,mixing.coef_mix_conv,r,Paajarvi,GLM
0.5695134388691322,0.012447698122275311,0.932161832347037,0.005519022329980005,wind_speed,nse,Paajarvi,GLM
0.08939153697295515,0.006520651534524613,0.00932000815503396,0.008443900097769984,Kw,nse,Paajarvi,GLM
0.0869354961911555,0.0068096940085113624,0.009795150071998363,0.009076353495108228,swr,nse,Paajarvi,GLM
0.07841203941445747,0.0071729463686218955,0.0052534219159930265,0.0078065009778584375,mixing.coef_mix_turb,nse,Paajarvi,GLM
0.07761941697853174,0.007045342074275359,0.006468450333067504,0.009056754272298892,mixing.coef_mix_hyp,nse,Paajarvi,GLM
0.07552385015371303,0.005437422455806498,0.0025099099307022083,0.006243018826052025,mixing.coef_mix_conv,nse,Paajarvi,GLM
0.48027290162562974,0.010697570657059584,0.7719003799683132,0.01506232850963241,wind_speed,bias,Paajarvi,GLM
0.16945736159566052,0.01022213025772663,0.1438865439264495,0.027393804056430212,swr,bias,Paajarvi,GLM
0.04968693903226635,0.010707427056158724,0.011875884677845387,0.010035945725481155,Kw,bias,Paajarvi,GLM
0.042002507616907964,0.011437879047675037,0.0029365482798317504,0.0067846457127942435,mixing.coef_mix_turb,bias,Paajarvi,GLM
0.0419147679378266,0.012040866815531783,0.005636448279458077,0.008757312462399146,mixing.coef_mix_hyp,bias,Paajarvi,GLM
0.03037410175522938,0.01073439839090943,0.004821205471307412,0.007331771679668734,mixing.coef_mix_conv,bias,Paajarvi,GLM
0.5444325165697993,0.012544494294815514,0.9248091240103758,0.004786935850880122,wind_speed,mae,Paajarvi,GLM
0.10907922775846605,0.007860626812230407,0.01430039645614539,0.009754438013947559,swr,mae,Paajarvi,GLM
0.07719958227413452,0.006476875362884435,0.006487085261448164,0.007843415245062851,Kw,mae,Paajarvi,GLM
0.07573958770741589,0.006742793170685048,0.004511875943797629,0.007055706084178804,mixing.coef_mix_turb,mae,Paajarvi,GLM
0.07466544663248839,0.007009516076374744,0.006776140467939611,0.00793531555480364,mixing.coef_mix_hyp,mae,Paajarvi,GLM
0.07156201729767252,0.0055989705978090176,0.002024867977865294,0.005563965644470306,mixing.coef_mix_conv,mae,Paajarvi,GLM
0.5372655853268123,0.013993410792962069,0.8320492582884063,0.012335672065684332,turb_param.k_min,rmse,Paajarvi,GOTM
0.10486064756417536,0.011364539470737619,0.08421755672009308,0.023248022126971933,swr,rmse,Paajarvi,GOTM
0.07012666679253059,0.011908357327923325,0.030321941130961726,0.01623572669857415,wind_speed,rmse,Paajarvi,GOTM
0.03391457852356321,0.012478124890082319,0.006020377063875302,0.01038632627776987,bottom.h0b,rmse,Paajarvi,GOTM
0.03204073981899649,0.010301925769448848,0.003270501894812769,0.006988632584037671,turb_param.const_num,rmse,Paajarvi,GOTM
0.03026258065433301,0.011994989687248185,0.005435774352709455,0.008540082022328435,Kw,rmse,Paajarvi,GOTM
0.45192846154194233,0.014802339142204118,0.701845811032447,0.023686850453534962,turb_param.k_min,r,Paajarvi,GOTM
0.12390283327079767,0.014959679299567355,0.09705858876368761,0.02444496924003758,wind_speed,r,Paajarvi,GOTM
0.05680568531653335,0.008315520441688972,0.027560439108081973,0.013543304830375863,swr,r,Paajarvi,GOTM
0.04739234031646702,0.010456147465574476,0.004390768393181815,0.00847638252116799,turb_param.const_num,r,Paajarvi,GOTM
0.04505992872212369,0.011020699474059231,0.007927112081644701,0.009181817873050162,Kw,r,Paajarvi,GOTM
0.03534817126213644,0.011032935189441697,0.004119718374037508,0.00795023037916662,bottom.h0b,r,Paajarvi,GOTM
0.5350103597532353,0.01314273630372433,0.8323000479274976,0.012969417492416589,turb_param.k_min,nse,Paajarvi,GOTM
0.0887887427133674,0.010991624130296458,0.07495743662087626,0.022160804199188613,swr,nse,Paajarvi,GOTM
0.07685787960672635,0.011083349018976426,0.03521684348956919,0.013863364592165204,wind_speed,nse,Paajarvi,GOTM
0.035563529176685794,0.012584272682470388,0.005403129271392197,0.009761373178005003,bottom.h0b,nse,Paajarvi,GOTM
0.03482456926543582,0.010873631619313361,0.007050728979440307,0.009071141333368789,Kw,nse,Paajarvi,GOTM
0.03264879525794876,0.010786353027474728,0.0032275302925732895,0.007004990040936134,turb_param.const_num,nse,Paajarvi,GOTM
0.6240537784449434,0.009978283156177228,0.8989577395758516,0.008740026248778591,turb_param.k_min,bias,Paajarvi,GOTM
0.08176733646785384,0.009647369860622692,0.07791756913527767,0.02226033991984417,swr,bias,Paajarvi,GOTM
0.062332175122985785,0.011472590350739961,0.021734355804080036,0.014545329035148642,wind_speed,bias,Paajarvi,GOTM
0.0468361154551239,0.009984716375598062,0.007786974485244469,0.009616057496703669,bottom.h0b,bias,Paajarvi,GOTM
0.04513250721835867,0.009402755524483128,0.005990397879635094,0.00819559645559534,Kw,bias,Paajarvi,GOTM
0.04305744887871529,0.008028509273177649,0.0026685581579396433,0.006424628855774993,turb_param.const_num,bias,Paajarvi,GOTM
0.5175057931879289,0.010219980029968812,0.8155746883667966,0.012398794256284689,turb_param.k_min,mae,Paajarvi,GOTM
0.11336749760338521,0.014718387018598528,0.10849403248811205,0.02502112663235125,swr,mae,Paajarvi,GOTM
0.06694385699324326,0.012233740022113816,0.024766237521555524,0.014490864218043107,wind_speed,mae,Paajarvi,GOTM
0.03844614463054207,0.012509094668482568,0.004421737339851266,0.009183047963635881,Kw,mae,Paajarvi,GOTM
0.038348881371206935,0.012787244884582777,0.0061042243029961665,0.008135247058634509,bottom.h0b,mae,Paajarvi,GOTM
0.03400520584820993,0.012511915409868686,0.003339871992263684,0.006723933847392424,turb_param.const_num,mae,Paajarvi,GOTM
0.5871287553195227,0.008265991882984016,0.907761829601811,0.006429483133386735,wind_speed,rmse,Paajarvi,Simstrat
0.06398606175070434,0.009169345395126576,0.0223791824634231,0.01488783312757446,Kw,rmse,Paajarvi,Simstrat
0.05501254308807143,0.009607107383067356,0.014355096958323849,0.011839140081661793,swr,rmse,Paajarvi,Simstrat
0.05397204058277661,0.008849986164054194,0.011512513919774158,0.00961719771996971,cd,rmse,Paajarvi,Simstrat
0.05315179933562357,0.010522379017595092,0.02580183017852889,0.014433703001069201,a_seiche,rmse,Paajarvi,Simstrat
0.03667621133054033,0.00881256375105204,0.0028274365354034993,0.007236038794161717,hgeo,rmse,Paajarvi,Simstrat
0.5611352379221759,0.010418978960621671,0.8945818111069361,0.007515658795701374,wind_speed,r,Paajarvi,Simstrat
0.07819241848194179,0.008627607127524533,0.031167058368549848,0.014002622618872562,Kw,r,Paajarvi,Simstrat
0.06136683760329175,0.011163542187883011,0.019559817557145826,0.01366126191782719,a_seiche,r,Paajarvi,Simstrat
0.05738307319558724,0.009847958623250339,0.010030599925799138,0.011492678309344721,swr,r,Paajarvi,Simstrat
0.05022415556875825,0.00929706416515858,0.009386765702348022,0.00821400803929072,cd,r,Paajarvi,Simstrat
0.039357798575717244,0.008949620553605956,0.0023947403891856887,0.006659386062875957,hgeo,r,Paajarvi,Simstrat
0.5744475747338305,0.007934084483107765,0.9014071793083103,0.006774829027175423,wind_speed,nse,Paajarvi,Simstrat
0.07845673790406035,0.008782277317982052,0.0292670158268783,0.016688610091710732,Kw,nse,Paajarvi,Simstrat
0.05757135093385967,0.010416138622574319,0.026027225337618285,0.014903747735399618,a_seiche,nse,Paajarvi,Simstrat
0.05360335702754664,0.009152943564674993,0.013402069753767353,0.009890703260887965,swr,nse,Paajarvi,Simstrat
0.051114634955581655,0.009653904579690134,0.01107737026754703,0.009555845423001093,cd,nse,Paajarvi,Simstrat
0.039577175419691496,0.008343686759410109,0.0029364521024765012,0.00689569293530545,hgeo,nse,Paajarvi,Simstrat
0.4570087796426995,0.012940053007425222,0.7861787276991532,0.016503510190951347,wind_speed,bias,Paajarvi,Simstrat
0.1180305392200907,0.0157970447584346,0.11509713179480828,0.027885223775707443,swr,bias,Paajarvi,Simstrat
0.08552871395627176,0.013931108705725606,0.034196375726370964,0.01678474643035574,Kw,bias,Paajarvi,Simstrat
0.06562371875693448,0.011995937266665776,0.04424250727487532,0.017064604916992854,a_seiche,bias,Paajarvi,Simstrat
0.04843147305649847,0.010096751643691997,0.015760888682869477,0.012034608989316013,cd,bias,Paajarvi,Simstrat
0.032835928366728925,0.011438235677575308,0.0034857900497471846,0.006226346638424504,hgeo,bias,Paajarvi,Simstrat
0.5769024362404727,0.008014531331050772,0.8993762370347663,0.006958371522791811,wind_speed,mae,Paajarvi,Simstrat
0.06508033585062352,0.009901962417420846,0.02154962298921544,0.013097589331839058,Kw,mae,Paajarvi,Simstrat
0.05671346747445367,0.009696336988985066,0.019507118518033315,0.01586257709173976,swr,mae,Paajarvi,Simstrat
0.05423102517985282,0.010118983928359145,0.012708334744250054,0.00994498619557457,cd,mae,Paajarvi,Simstrat
0.05355707240002671,0.011079676449678642,0.03161481006754574,0.014700341861629843,a_seiche,mae,Paajarvi,Simstrat
0.037385748219651946,0.009005767358406507,0.003087793401724892,0.006945810391954335,hgeo,mae,Paajarvi,Simstrat
0.289180455667142,0.016494649163056607,0.4716644457500441,0.029589151576488202,wind_speed,rmse,Rappbode,FLake
0.22133532977688428,0.013809430097165929,0.332639419602761,0.029719595103997874,swr,rmse,Rappbode,FLake
0.08878967180436419,0.013300664994048694,0.07000525931547891,0.02018493807871386,Kw,rmse,Rappbode,FLake
0.054695630965395974,0.011133973496459495,0.033950789939412106,0.015830477219648427,c_relax_C,rmse,Rappbode,FLake
0.03530688213229444,0.011825193740667653,0.0020768568420125376,0.006370523564837667,depth_bs_lk,rmse,Rappbode,FLake
0.03412452550311846,0.010074554849544405,0.004181059487508169,0.009001273290476041,fetch_lk,rmse,Rappbode,FLake
0.2655007788503965,0.014656427437001119,0.42826449454115323,0.026918664587527726,Kw,r,Rappbode,FLake
0.18976803827828692,0.015597303490450914,0.26171043766031205,0.024813640945016088,wind_speed,r,Rappbode,FLake
0.1288701904381715,0.014245657735962229,0.11307919482781162,0.022598805265011894,c_relax_C,r,Rappbode,FLake
0.08664150195828553,0.014415785974344168,0.12046709478607638,0.02884015663430411,swr,r,Rappbode,FLake
